0.206,-0.4517
0.207,-0.4419
0.208,-0.4468
0.209,-0.4687
0.21,-0.4907
0.211,-0.5054
0.212,-0.4907
0.213,-0.481
0.214,-0.4687
0.215,-0.4761
0.216,-0.5005
0.217,-0.5322
0.218,-0.5591
0.219,-0.5811
0.22,-0.603
0.221,-0.6226
0.222,-0.6543
0.223,-0.6812
0.224,-0.6763
0.225,-0.6494
0.226,-0.6152
0.227,-0.6079
0.228,-0.6372
0.229,-0.6885
0.23,-0.7422
0.231,-0.7471
0.232,-0.6738
0.233,-0.5737
0.234,-0.5029
0.235,-0.481
0.236,-0.5029
0.237,-0.5713
0.238,-0.6372
0.239,-0.6592
0.24,-0.6299
0.241,-0.5933
0.242,-0.5786
0.243,-0.5981
0.244,-0.6665
0.245,-0.7251
0.246,-0.7471
0.247,-0.7324
0.248,-0.6909
0.249,-0.6714
0.25,-0.6763
0.251,-0.708
0.252,-0.7666
0.253,-0.8032
0.254,-0.8105
0.255,-0.7959
0.256,-0.7861
0.257,-0.8008
0.258,-0.8374
0.259,-0.8594
0.26,-0.8594
0.261,-0.8276
0.262,-0.791
0.263,-0.7788
0.264,-0.7837
0.265,-0.8032
0.266,-0.8032
0.267,-0.7715
0.268,-0.7324
0.269,-0.7202
0.27,-0.7617
0.271,-0.8521
0.272,-0.9448
0.273,-1.0034
0.274,-1.0034
0.275,-0.9497
0.276,-0.874
0.277,-0.8179
0.278,-0.8276
0.279,-0.8887
0.28,-0.957
0.281,-0.9985
0.282,-0.9912
0.283,-0.9546
0.284,-0.9229
0.285,-0.9155
0.286,-0.9521
0.287,-1.001
0.288,-1.0303
0.289,-1.0352
0.29,-1.0181
0.291,-0.9961
0.292,-1.0083
0.293,-1.04
0.294,-1.0864
0.295,-1.1182
0.296,-1.1182
0.297,-1.1011
0.298,-1.0693
0.299,-1.0498
0.3,-1.0547
0.301,-1.0693
0.302,-1.0986
0.303,-1.1108
0.304,-1.1206
0.305,-1.1328
0.306,-1.1499
0.307,-1.1694
0.308,-1.1768
0.309,-1.1743
0.31,-1.1597
0.311,-1.1401
0.312,-1.1328
0.313,-1.1475
0.314,-1.1694
0.315,-1.1865
0.316,-1.1963
0.317,-1.1938
0.318,-1.1768
0.319,-1.167
0.32,-1.1743
0.321,-1.1865
0.322,-1.1987
0.323,-1.2036
0.324,-1.2036
0.325,-1.1938
0.326,-1.1914
0.327,-1.2012
0.328,-1.2134
0.329,-1.2158
0.33,-1.2134
0.331,-1.1987
0.332,-1.167
0.333,-1.1426
0.334,-1.1475
0.335,-1.1841
0.336,-1.2109
0.337,-1.2109
0.338,-1.2183
0.339,-1.2109
0.34,-1.2012
0.341,-1.2036
0.342,-1.2134
0.343,-1.2183
0.344,-1.2134
0.345,-1.2134
0.346,-1.2158
0.347,-1.2158
0.348,-1.2134
0.349,-1.2183
0.35,-1.2109
0.351,-1.1938
0.352,-1.1865
0.353,-1.1987
0.354,-1.2109
0.355,-1.2158
0.356,-1.2158
0.357,-1.2134
0.358,-1.2061
0.359,-1.2061
0.36,-1.2109
0.361,-1.2158
0.362,-1.2158
0.363,-1.2085
0.364,-1.189
0.365,-1.1694
0.366,-1.1646
0.367,-1.1768
0.368,-1.1914
0.369,-1.1914
0.37,-1.189
0.371,-1.1816
0.372,-1.1841
0.373,-1.1987
0.374,-1.2061
0.375,-1.2134
0.376,-1.2061
0.377,-1.1792
0.378,-1.1255
0.379,-1.0889
0.38,-1.0889
0.381,-1.1279
0.382,-1.167
0.383,-1.1816
0.384,-1.1719
0.385,-1.1377
0.386,-1.0962
0.387,-1.0767
0.388,-1.0889
0.389,-1.123
0.39,-1.1499
0.391,-1.1475
0.392,-1.1206
0.393,-1.0693
0.394,-1.0107
0.395,-0.9814
0.396,-0.9863
0.397,-0.9985
0.398,-1.001
0.399,-0.9912
0.4,-0.9814
0.401,-0.9937
0.402,-1.0376
0.403,-1.0889
0.404,-1.123
0.405,-1.1279
0.406,-1.0962
0.407,-1.04
0.408,-1.001
0.409,-0.9937
0.41,-1.0156
0.411,-1.0449
0.412,-1.0547
0.413,-1.0327
0.414,-0.9888
0.415,-0.9595
0.416,-0.957
0.417,-0.9741
0.418,-0.9814
0.419,-0.9473
0.42,-0.8643
0.421,-0.7764
0.422,-0.7227
0.423,-0.7349
0.424,-0.813
0.425,-0.9033
0.426,-0.9375
0.427,-0.8911
0.428,-0.7886
0.429,-0.6982
0.43,-0.6714
0.431,-0.7202
0.432,-0.8081
0.433,-0.8789
0.434,-0.8862
0.435,-0.8228
0.436,-0.752
0.437,-0.7275
0.438,-0.7544
0.439,-0.8081
0.44,-0.8472
0.441,-0.8203
0.442,-0.7471
0.443,-0.6787
0.444,-0.6445
0.445,-0.6592
0.446,-0.7056
0.447,-0.7397
0.448,-0.7324
0.449,-0.686
0.45,-0.6372
0.451,-0.6226
0.452,-0.6348
0.453,-0.6665
0.454,-0.6958
0.455,-0.6982
0.456,-0.6836
0.457,-0.6689
0.458,-0.6714
0.459,-0.6934
0.46,-0.708
0.461,-0.6812
0.462,-0.6274
0.463,-0.5688
0.464,-0.5371
0.465,-0.5493
0.466,-0.5908
0.467,-0.6519
0.468,-0.6836
0.469,-0.6543
0.47,-0.5811
0.471,-0.5225
0.472,-0.5005
0.473,-0.5151
0.474,-0.564
0.475,-0.6055
0.476,-0.5933
0.477,-0.5347
0.478,-0.4736
0.479,-0.4541
0.48,-0.459
0.481,-0.4932
0.482,-0.542
0.483,-0.5469
0.484,-0.5176
0.485,-0.4785
0.486,-0.4541
0.487,-0.4565
0.488,-0.481
0.489,-0.5127
0.49,-0.5176
0.491,-0.4956
0.492,-0.4639
0.493,-0.4517
0.494,-0.4541
0.495,-0.4712
0.496,-0.4883
0.497,-0.481
0.498,-0.459
0.499,-0.4419
0.5,-0.4395
0.501,-0.4443
0.502,-0.459
0.503,-0.4736
0.504,-0.4687
0.505,-0.4468
0.506,-0.4346
0.507,-0.4346
0.508,-0.4443
0.509,-0.4761
0.51,-0.5005
0.511,-0.481
0.512,-0.4395
0.513,-0.437
0.514,-0.4541
0.515,-0.4517
0.516,-0.4346
0.517,-0.437
0.518,-0.4395
0.519,-0.4297
0.52,-0.4419
0.521,-0.4565
0.522,-0.4468
0.523,-0.4321
0.524,-0.4346
0.525,-0.437
0.526,-0.4321
0.527,-0.4419
0.528,-0.4614
0.529,-0.4639
0.53,-0.4517
0.531,-0.4443
0.532,-0.4468
0.533,-0.4639
0.534,-0.5029
0.535,-0.5225
0.536,-0.5127
0.537,-0.481
0.538,-0.4517
0.539,-0.4492
0.54,-0.459
0.541,-0.481
0.542,-0.498
0.543,-0.4932
0.544,-0.481
0.545,-0.4687
0.546,-0.481
0.547,-0.5176
0.548,-0.5591
0.549,-0.5713
0.55,-0.5396
0.551,-0.4883
0.552,-0.4565
0.553,-0.4565
0.554,-0.498
0.555,-0.564
0.556,-0.6372
0.557,-0.647
0.558,-0.5957
0.559,-0.5347
0.56,-0.5127
0.561,-0.5444
0.562,-0.6348
0.563,-0.7422
0.564,-0.7959
0.565,-0.7715
0.566,-0.7104
0.567,-0.6616
0.568,-0.6567
0.569,-0.6885
0.57,-0.7202
0.571,-0.7056
0.572,-0.6445
0.573,-0.5688
0.574,-0.5273
0.575,-0.5444
0.576,-0.5981
0.577,-0.6714
0.578,-0.7104
0.579,-0.6836
0.58,-0.6226
0.581,-0.5835
0.582,-0.5908
0.583,-0.6494
0.584,-0.7202
0.585,-0.7617
0.586,-0.7568
0.587,-0.7202
0.588,-0.7129
0.589,-0.7446
0.59,-0.8154
0.591,-0.8887
0.592,-0.9106
0.593,-0.8643
0.594,-0.7959
0.595,-0.7568
0.596,-0.7861
0.597,-0.8618
0.598,-0.9424
0.599,-0.9644
0.6,-0.9155
0.601,-0.8423
0.602,-0.7886
0.603,-0.8032
0.604,-0.8691
0.605,-0.9277
0.606,-0.9277
0.607,-0.8789
0.608,-0.8081
0.609,-0.7715
0.61,-0.8081
0.611,-0.896
0.612,-0.979
0.613,-1.0132
0.614,-0.9863
0.615,-0.9277
0.616,-0.8984
0.617,-0.9448
0.618,-1.0376
0.619,-1.1157
0.62,-1.1377
0.621,-1.0889
0.622,-0.9937
0.623,-0.896
0.624,-0.8667
0.625,-0.9229
0.626,-1.0156
0.627,-1.084
0.628,-1.1011
0.629,-1.0864
0.63,-1.0596
0.631,-1.0522
0.632,-1.0791
0.633,-1.1182
0.634,-1.1401
0.635,-1.1377
0.636,-1.1133
0.637,-1.0864
0.638,-1.0864
0.639,-1.1108
0.64,-1.1304
0.641,-1.1304
0.642,-1.1035
0.643,-1.084
0.644,-1.0815
0.645,-1.1279
0.646,-1.1792
0.647,-1.2036
0.648,-1.2061
0.649,-1.189
0.65,-1.1572
0.651,-1.1475
0.652,-1.1743
0.653,-1.2061
0.654,-1.2256
0.655,-1.2256
0.656,-1.2231
0.657,-1.2085
0.658,-1.1792
0.659,-1.1646
0.66,-1.1914
0.661,-1.2183
0.662,-1.2231
0.663,-1.228
0.664,-1.2231
0.665,-1.2134
0.666,-1.1963
0.667,-1.1963
0.668,-1.2134
0.669,-1.2256
0.67,-1.2256
0.671,-1.2256
0.672,-1.2231
0.673,-1.2158
0.674,-1.2012
0.675,-1.1963
0.676,-1.2012
0.677,-1.2061
0.678,-1.2158
0.679,-1.2183
0.68,-1.2231
0.681,-1.2256
0.682,-1.2231
0.683,-1.2183
0.684,-1.2134
0.685,-1.2109
0.686,-1.2109
0.687,-1.2036
0.688,-1.1938
0.689,-1.1816
0.69,-1.1841
0.691,-1.1987
0.692,-1.2207
0.693,-1.2256
0.694,-1.2207
0.695,-1.2231
0.696,-1.2109
0.697,-1.1743
0.698,-1.1401
0.699,-1.167
0.7,-1.2012
0.701,-1.2207
0.702,-1.2207
0.703,-1.2061
0.704,-1.1816
0.705,-1.1523
0.706,-1.1475
0.707,-1.1743
0.708,-1.1938
0.709,-1.1987
0.71,-1.1914
0.711,-1.1694
0.712,-1.1426
0.713,-1.1377
0.714,-1.1475
0.715,-1.1694
0.716,-1.1768
0.717,-1.1768
0.718,-1.1719
0.719,-1.1572
0.72,-1.1426
0.721,-1.1353
0.722,-1.1157
0.723,-1.0889
0.724,-1.0596
0.725,-1.0327
0.726,-1.0376
0.727,-1.0547
0.728,-1.0693
0.729,-1.0669
0.73,-1.0254
0.731,-0.9619
0.732,-0.9253
0.733,-0.9302
0.734,-0.9741
0.735,-1.0181
0.736,-1.0303
0.737,-1.001
0.738,-0.9497
0.739,-0.9058
0.74,-0.9106
0.741,-0.9375
0.742,-0.9863
0.743,-1.0254
0.744,-1.0352
0.745,-1.0229
0.746,-1.0034
0.747,-0.9814
0.748,-0.9814
0.749,-1.001
0.75,-1.0205
0.751,-1.0278
0.752,-0.9961
0.753,-0.9424
0.754,-0.8984
0.755,-0.874
0.756,-0.8618
0.757,-0.8667
0.758,-0.8618
0.759,-0.835
0.76,-0.8105
0.761,-0.7861
0.762,-0.7959
0.763,-0.8179
0.764,-0.8276
0.765,-0.8325
0.766,-0.8252
0.767,-0.791
0.768,-0.7715
0.769,-0.7642
0.77,-0.7788
0.771,-0.7983
0.772,-0.8032
0.773,-0.8032
0.774,-0.7764
0.775,-0.7593
0.776,-0.7495
0.777,-0.7471
0.778,-0.7422
0.779,-0.7227
0.78,-0.6934
0.781,-0.6616
0.782,-0.6372
0.783,-0.6323
0.784,-0.6616
0.785,-0.6812
0.786,-0.6885
0.787,-0.6714
0.788,-0.6396
0.789,-0.6226
0.79,-0.625
0.791,-0.6494
0.792,-0.6909
0.793,-0.6982
0.794,-0.6787
0.795,-0.6616
0.796,-0.6299
0.797,-0.6201
0.798,-0.625
0.799,-0.6274
0.8,-0.6348
0.801,-0.6201
0.802,-0.5933
0.803,-0.5664
0.804,-0.5371
0.805,-0.5273
0.806,-0.5347
0.807,-0.5518
0.808,-0.5591
0.809,-0.5566
0.81,-0.5298
0.811,-0.5029
0.812,-0.4883
0.813,-0.4907
0.814,-0.5151
0.815,-0.5469
0.816,-0.5664
0.817,-0.5664
0.818,-0.5371
0.819,-0.5078
0.82,-0.4956
0.821,-0.4907
0.822,-0.5054
0.823,-0.5127
0.824,-0.5054
0.825,-0.4883
0.826,-0.4712
0.827,-0.4614
0.828,-0.4639
0.829,-0.4663
0.83,-0.4736
0.831,-0.4712
0.832,-0.4614
0.833,-0.459
0.834,-0.4541
0.835,-0.4492
0.836,-0.4492
0.837,-0.4419
0.838,-0.437
0.839,-0.4346
0.84,-0.4346
0.841,-0.437
0.842,-0.4492
0.843,-0.459
0.844,-0.4517
0.845,-0.437
0.846,-0.4346
0.847,-0.4346
0.848,-0.4346
0.849,-0.4346
0.85,-0.437
0.851,-0.4395
0.852,-0.4346
0.853,-0.4395
0.854,-0.4541
0.855,-0.4541
0.856,-0.4468
0.857,-0.437
0.858,-0.4346
0.859,-0.4346
0.86,-0.4395
0.861,-0.4565
0.862,-0.4687
0.863,-0.4736
0.864,-0.4712
0.865,-0.4639
0.866,-0.4687
0.867,-0.481
0.868,-0.4907
0.869,-0.4956
0.87,-0.4883
0.871,-0.4663
0.872,-0.4639
0.873,-0.4565
0.874,-0.459
0.875,-0.4663
0.876,-0.4614
0.877,-0.4614
0.878,-0.4736
0.879,-0.481
0.88,-0.5103
0.881,-0.5176
0.882,-0.5151
0.883,-0.5078
0.884,-0.4761
0.885,-0.459
0.886,-0.459
0.887,-0.4614
0.888,-0.4785
0.889,-0.4932
0.89,-0.4883
0.891,-0.4858
0.892,-0.4785
0.893,-0.4834
0.894,-0.5396
0.895,-0.6079
0.896,-0.6763
0.897,-0.7275
0.898,-0.7007
0.899,-0.6714
0.9,-0.647
0.901,-0.6372
0.902,-0.6567
0.903,-0.6738
0.904,-0.647
0.905,-0.6299
0.906,-0.5957
0.907,-0.5957
0.908,-0.6396
0.909,-0.6738
0.91,-0.708
0.911,-0.7129
0.912,-0.6396
0.913,-0.5835
0.914,-0.5542
0.915,-0.5469
0.916,-0.5908
0.917,-0.625
0.918,-0.6274
0.919,-0.625
0.92,-0.6006
0.921,-0.5908
0.922,-0.6396
0.923,-0.6934
0.924,-0.7373
0.925,-0.7715
0.926,-0.752
0.927,-0.73
0.928,-0.7373
0.929,-0.7568
0.93,-0.7959
0.931,-0.8325
0.932,-0.8203
0.933,-0.7983
0.934,-0.7764
0.935,-0.7593
0.936,-0.8081
0.937,-0.874
0.938,-0.9155
0.939,-0.9448
0.94,-0.9155
0.941,-0.8496
0.942,-0.8203
0.943,-0.8057
0.944,-0.8325
0.945,-0.9106
0.946,-0.9229
0.947,-0.9155
0.948,-0.8984
0.949,-0.8594
0.95,-0.8765
0.951,-0.9351
0.952,-0.9766
0.953,-1.0156
0.954,-1.0107
0.955,-0.9668
0.956,-0.9644
0.957,-0.9619
0.958,-0.9863
0.959,-1.0474
0.96,-1.0522
0.961,-1.0474
0.962,-1.0376
0.963,-0.9937
0.964,-0.9912
0.965,-1.0205
0.966,-1.0181
0.967,-1.0449
0.968,-1.0425
0.969,-0.9985
0.97,-1.0156
0.971,-1.0425
0.972,-1.0815
0.973,-1.1426
0.974,-1.145
0.975,-1.1133
0.976,-1.0767
0.977,-1.0327
0.978,-1.0742
0.979,-1.1548
0.98,-1.1865
0.981,-1.2036
0.982,-1.1963
0.983,-1.1279
0.984,-1.0864
0.985,-1.0645
0.986,-1.0889
0.987,-1.1621
0.988,-1.1841
0.989,-1.189
0.99,-1.1768
0.991,-1.1353
0.992,-1.1255
0.993,-1.1523
0.994,-1.167
0.995,-1.1987
0.996,-1.2012
0.997,-1.1816
0.998,-1.1719
0.999,-1.1548
1,-1.1621
1.001,-1.1914
1.002,-1.1987
1.003,-1.2012
1.004,-1.1963
1.005,-1.1792
1.006,-1.1865
1.007,-1.1987
1.008,-1.2036
1.009,-1.2085
1.01,-1.1938
1.011,-1.1694
1.012,-1.167
1.013,-1.1841
1.014,-1.2109
1.015,-1.2256
1.016,-1.2207
1.017,-1.2207
1.018,-1.2207
1.019,-1.2134
1.02,-1.2134
1.021,-1.2207
1.022,-1.2158
1.023,-1.2085
1.024,-1.2134
1.025,-1.2231
1.026,-1.2183
1.027,-1.2207
1.028,-1.2231
1.029,-1.2134
1.03,-1.1816
1.031,-1.1841
1.032,-1.2085
1.033,-1.2158
1.034,-1.2158
1.035,-1.2061
1.036,-1.1768
1.037,-1.1792
1.038,-1.1987
1.039,-1.2231
1.04,-1.2085
1.041,-1.2134
1.042,-1.2231
1.043,-1.2109
1.044,-1.1548
1.045,-1.1548
1.046,-1.1841
1.047,-1.2036
1.048,-1.2158
1.049,-1.1963
1.05,-1.1572
1.051,-1.1401
1.052,-1.123
1.053,-1.1816
1.054,-1.2109
1.055,-1.2036
1.056,-1.1865
1.057,-1.1255
1.058,-1.0522
1.059,-1.0791
1.06,-1.1206
1.061,-1.1621
1.062,-1.1768
1.063,-1.123
1.064,-1.0669
1.065,-1.04
1.066,-1.0547
1.067,-1.1279
1.068,-1.1621
1.069,-1.1475
1.07,-1.0937
1.071,-0.9888
1.072,-0.9473
1.073,-0.9863
1.074,-1.0645
1.075,-1.1279
1.076,-1.1133
1.077,-1.0327
1.078,-0.9229
1.079,-0.8472
1.08,-0.8984
1.081,-1.0156
1.082,-1.106
1.083,-1.1304
1.084,-1.062
1.085,-0.9302
1.086,-0.8252
1.087,-0.8057
1.088,-0.9082
1.089,-1.0205
1.09,-1.0718
1.091,-1.0498
1.092,-0.957
1.093,-0.8618
1.094,-0.8398
1.095,-0.8789
1.096,-0.9375
1.097,-0.9546
1.098,-0.896
1.099,-0.8203
1.1,-0.7788
1.101,-0.8057
1.102,-0.8984
1.103,-0.9692
1.104,-0.979
1.105,-0.9082
1.106,-0.7739
1.107,-0.6738
1.108,-0.6592
1.109,-0.7251
1.11,-0.813
1.111,-0.8667
1.112,-0.8374
1.113,-0.7397
1.114,-0.6641
1.115,-0.6421
1.116,-0.6738
1.117,-0.7397
1.118,-0.7617
1.119,-0.7104
1.12,-0.6323
1.121,-0.5811
1.122,-0.5957
1.123,-0.6787
1.124,-0.7837
1.125,-0.8472
1.126,-0.8228
1.127,-0.7471
1.128,-0.6714
1.129,-0.6348
1.13,-0.6738
1.131,-0.7349
1.132,-0.7617
1.133,-0.7495
1.134,-0.6763
1.135,-0.5981
1.136,-0.5762
1.137,-0.5835
1.138,-0.625
1.139,-0.6494
1.14,-0.6177
1.141,-0.5615
1.142,-0.5103
1.143,-0.4858
1.144,-0.5029
1.145,-0.5298
1.146,-0.5518
1.147,-0.542
1.148,-0.4956
1.149,-0.4712
1.15,-0.4614
1.151,-0.4761
1.152,-0.52
1.153,-0.5518
1.154,-0.5615
1.155,-0.5518
1.156,-0.5273
1.157,-0.5371
1.158,-0.5591
1.159,-0.5713
1.16,-0.5859
1.161,-0.5371
1.162,-0.4858
1.163,-0.4736
1.164,-0.4761
1.165,-0.5151
1.166,-0.5713
1.167,-0.5713
1.168,-0.52
1.169,-0.4517
1.17,-0.4321
1.171,-0.4346
1.172,-0.4321
1.173,-0.4468
1.174,-0.481
1.175,-0.4785
1.176,-0.4565
1.177,-0.4346
1.178,-0.4321
1.179,-0.4321
1.18,-0.4541
1.181,-0.4834
1.182,-0.4858
1.183,-0.4468
1.184,-0.4297
1.185,-0.4346
1.186,-0.437
1.187,-0.4297
1.188,-0.4321
1.189,-0.4297
1.19,-0.4321
1.191,-0.4346
1.192,-0.4346
1.193,-0.4297
1.194,-0.4346
1.195,-0.4346
1.196,-0.4321
1.197,-0.4419
1.198,-0.4663
1.199,-0.4712
1.2,-0.4541
1.201,-0.4419
1.202,-0.4443
1.203,-0.4614
1.204,-0.5103
1.205,-0.5518
1.206,-0.5371
1.207,-0.4907
1.208,-0.4517
1.209,-0.437
1.21,-0.4492
1.211,-0.4932
1.212,-0.564
1.213,-0.5981
1.214,-0.5591
1.215,-0.4907
1.216,-0.4541
1.217,-0.4419
1.218,-0.4492
1.219,-0.4712
1.22,-0.481
1.221,-0.4834
1.222,-0.4687
1.223,-0.4565
1.224,-0.459
1.225,-0.4687
1.226,-0.4785
1.227,-0.4858
1.228,-0.4858
1.229,-0.4883
1.23,-0.4883
1.231,-0.5127
1.232,-0.5493
1.233,-0.5737
1.234,-0.5762
1.235,-0.564
1.236,-0.5493
1.237,-0.5591
1.238,-0.5933
1.239,-0.6519
1.24,-0.7056
1.241,-0.7251
1.242,-0.7153
1.243,-0.6909
1.244,-0.6787
1.245,-0.6909
1.246,-0.7031
1.247,-0.7056
1.248,-0.6738
1.249,-0.6079
1.25,-0.5518
1.251,-0.5176
1.252,-0.52
1.253,-0.5615
1.254,-0.6226
1.255,-0.6812
1.256,-0.7056
1.257,-0.6787
1.258,-0.6396
1.259,-0.6201
1.26,-0.6323
1.261,-0.6836
1.262,-0.73
1.263,-0.7471
1.264,-0.7471
1.265,-0.7373
1.266,-0.752
1.267,-0.7861
1.268,-0.835
1.269,-0.8667
1.27,-0.8447
1.271,-0.7959
1.272,-0.7593
1.273,-0.7617
1.274,-0.8203
1.275,-0.9106
1.276,-0.9766
1.277,-1.001
1.278,-0.9814
1.279,-0.9229
1.28,-0.8765
1.281,-0.8643
1.282,-0.874
1.283,-0.896
1.284,-0.8911
1.285,-0.8789
1.286,-0.8716
1.287,-0.8887
1.288,-0.9326
1.289,-0.9668
1.29,-0.9741
1.291,-0.957
1.292,-0.9033
1.293,-0.8643
1.294,-0.8667
1.295,-0.9058
1.296,-0.9619
1.297,-1.001
1.298,-1.0059
1.299,-0.9912
1.3,-0.9766
1.301,-0.9912
1.302,-1.0303
1.303,-1.0645
1.304,-1.0742
1.305,-1.0571
1.306,-1.0303
1.307,-1.0327
1.308,-1.0645
1.309,-1.1206
1.31,-1.167
1.311,-1.1841
1.312,-1.1792
1.313,-1.1548
1.314,-1.123
1.315,-1.1035
1.316,-1.106
1.317,-1.1182
1.318,-1.123
1.319,-1.1206
1.32,-1.1157
1.321,-1.1108
1.322,-1.1157
1.323,-1.1279
1.324,-1.1304
1.325,-1.1304
1.326,-1.1353
1.327,-1.1377
1.328,-1.1572
1.329,-1.1768
1.33,-1.1816
1.331,-1.1816
1.332,-1.1743
1.333,-1.1646
1.334,-1.1694
1.335,-1.1914
1.336,-1.2134
1.337,-1.2231
1.338,-1.2256
1.339,-1.2231
1.34,-1.2134
1.341,-1.2012
1.342,-1.1938
1.343,-1.1987
1.344,-1.2036
1.345,-1.2036
1.346,-1.1938
1.347,-1.1743
1.348,-1.1597
1.349,-1.1499
1.35,-1.1597
1.351,-1.1743
1.352,-1.1938
1.353,-1.2085
1.354,-1.2134
1.355,-1.2207
1.356,-1.2231
1.357,-1.2231
1.358,-1.2256
1.359,-1.2231
1.36,-1.2231
1.361,-1.2231
1.362,-1.2231
1.363,-1.2158
1.364,-1.2158
1.365,-1.2183
1.366,-1.2207
1.367,-1.2231
1.368,-1.2231
1.369,-1.2158
1.37,-1.2085
1.371,-1.1963
1.372,-1.1963
1.373,-1.2134
1.374,-1.2207
1.375,-1.2256
1.376,-1.2256
1.377,-1.2231
1.378,-1.2061
1.379,-1.1865
1.38,-1.1719
1.381,-1.1719
1.382,-1.1865
1.383,-1.1987
1.384,-1.2061
1.385,-1.2085
1.386,-1.2061
1.387,-1.2036
1.388,-1.1963
1.389,-1.1914
1.39,-1.1743
1.391,-1.1499
1.392,-1.1279
1.393,-1.1182
1.394,-1.1084
1.395,-1.106
1.396,-1.0986
1.397,-1.0889
1.398,-1.0937
1.399,-1.1133
1.4,-1.1353
1.401,-1.1548
1.402,-1.1572
1.403,-1.1328
1.404,-1.0889
1.405,-1.0498
1.406,-1.0327
1.407,-1.0474
1.408,-1.0815
1.409,-1.1011
1.41,-1.0864
1.411,-1.0474
1.412,-0.9863
1.413,-0.9375
1.414,-0.9277
1.415,-0.9497
1.416,-0.9961
1.417,-1.0425
1.418,-1.0718
1.419,-1.0864
1.42,-1.0791
1.421,-1.062
1.422,-1.0327
1.423,-1.001
1.424,-0.979
1.425,-0.9692
1.426,-0.9692
1.427,-0.9766
1.428,-0.9814
1.429,-0.979
1.43,-0.9692
1.431,-0.9473
1.432,-0.9375
1.433,-0.9302
